學校代碼,學校名稱,科系代碼,科系名稱,日間∕進修別,等級別,總計,男生計,女生計,一年級男生,一年級女生,二年級男生,二年級女生,三年級男生,三年級女生,四年級男生,四年級女生,五年級男生,五年級女生,六年級男生,六年級女生,七年級男生,七年級女生,延修生男生,延修生女生,縣市名稱,體系別
0052,國立屏東大學,01115001,教育學系課程與教學碩士學位班,N 職,M 碩士,2,1,1,-,-,-,-,1,-,-,1,-,-,-,-,-,-,-,-,13 屏東縣,1 一般
0052,國立屏東大學,01121016,幼兒教育學系,D 日,M 碩士,29,3,26,-,10,2,5,1,7,-,4,-,-,-,-,-,-,-,-,13 屏東縣,1 一般
0052,國立屏東大學,01121016,幼兒教育學系,D 日,B 學士,325,45,280,11,61,11,75,9,75,13,67,-,-,-,-,-,-,1,2,13 屏東縣,1 一般
0052,國立屏東大學,01121016,幼兒教育學系,N 職,M 碩士,44,1,43,-,16,1,11,-,10,-,4,-,2,-,-,-,-,-,-,13 屏東縣,1 一般
0052,國立屏東大學,01121016,幼兒教育學系幼兒教學碩士學位班,N 職,M 碩士,4,-,4,-,-,-,-,-,-,-,1,-,3,-,-,-,-,-,-,13 屏東縣,1 一般
0052,國立屏東大學,01121016,幼兒教育學系幼兒教育學士後學位學程教保員專班,P 進,B 學士,34,3,31,3,31,-,-,-,-,-,-,-,-,-,-,-,-,-,-,13 屏東縣,1 一般
0052,國立屏東大學,01131023,科普傳播學系數理教育碩士班,D 日,M 碩士,27,17,10,7,4,2,5,3,1,5,-,-,-,-,-,-,-,-,-,13 屏東縣,1 一般
0052,國立屏東大學,01131023,科普傳播學系數理課程與教學碩士在職專班,N 職,M 碩士,8,3,5,-,-,-,-,-,-,2,3,1,2,-,-,-,-,-,-,13 屏東縣,1 一般
0052,國立屏東大學,01199014,體育學系健康與體育碩士在職專班,N 職,M 碩士,44,17,27,6,14,5,6,6,7,-,-,-,-,-,-,-,-,-,-,13 屏東縣,1 一般
0052,國立屏東大學,01199014,體育學系探索教育碩士在職專班,N 職,M 碩士,18,-,18,-,18,-,-,-,-,-,-,-,-,-,-,-,-,-,-,13 屏東縣,1 一般
0052,國立屏東大學,01199014,體育學系體育教學碩士班,N 職,M 碩士,5,5,-,-,-,-,-,-,-,-,-,5,-,-,-,-,-,-,-,13 屏東縣,1 一般
0052,國立屏東大學,01199023,科普傳播學系,D 日,B 學士,99,53,46,14,13,15,13,13,11,10,7,-,-,-,-,-,-,1,2,13 屏東縣,1 一般
0052,國立屏東大學,02111025,視覺藝術學系,D 日,M 碩士,42,8,34,2,10,1,11,4,8,1,5,-,-,-,-,-,-,-,-,13 屏東縣,1 一般
0052,國立屏東大學,02111025,視覺藝術學系,D 日,B 學士,187,46,141,9,37,10,34,9,33,14,35,-,-,-,-,-,-,4,2,13 屏東縣,1 一般
0052,國立屏東大學,02111025,視覺藝術學系視覺藝術碩士在職專班,N 職,M 碩士,29,11,18,2,4,4,3,2,4,3,7,-,-,-,-,-,-,-,-,13 屏東縣,1 一般
0052,國立屏東大學,02111025,視覺藝術學系藝術教學碩士學位班,N 職,M 碩士,1,1,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,13 屏東縣,1 一般
0052,國立屏東大學,02112035,多媒體動畫碩士在職學位學程,N 職,M 碩士,4,4,-,-,-,-,-,2,-,2,-,-,-,-,-,-,-,-,-,13 屏東縣,1 一般
0052,國立屏東大學,02121067,數位媒體設計碩士學位學程,D 日,M 碩士,9,5,4,3,2,2,2,-,-,-,-,-,-,-,-,-,-,-,-,13 屏東縣,1 一般
0052,國立屏東大學,02151024,音樂學系,D 日,M 碩士,34,6,28,1,12,1,3,4,9,-,4,-,-,-,-,-,-,-,-,13 屏東縣,1 一般
0052,國立屏東大學,02151024,音樂學系,D 日,B 學士,107,43,64,10,18,7,10,12,14,7,16,-,-,-,-,-,-,7,6,13 屏東縣,1 一般
0052,國立屏東大學,02299033,文化創意產業學系,D 日,M 碩士,37,12,25,3,10,3,3,4,7,2,5,-,-,-,-,-,-,-,-,13 屏東縣,1 一般
0052,國立屏東大學,02299033,文化創意產業學系,D 日,B 學士,163,54,109,12,27,15,24,7,31,19,25,-,-,-,-,-,-,1,2,13 屏東縣,1 一般
0052,國立屏東大學,02299034,原住民族健康休閒與文化產業學士學位學程原住民專班,D 日,B 學士,140,55,85,16,18,11,21,12,15,12,20,-,-,-,-,-,-,4,11,13 屏東縣,1 一般
0052,國立屏東大學,02311029,英語學系,D 日,M 碩士,22,6,16,2,3,1,2,1,3,2,8,-,-,-,-,-,-,-,-,13 屏東縣,1 一般
0052,國立屏東大學,02311029,英語學系,D 日,B 學士,161,44,117,10,29,8,30,11,26,12,22,-,-,-,-,-,-,3,10,13 屏東縣,1 一般
0052,國立屏東大學,02311030,應用英語學系,D 日,M 碩士,23,6,17,-,3,2,4,3,3,1,5,-,2,-,-,-,-,-,-,13 屏東縣,1 一般
0052,國立屏東大學,02311030,應用英語學系,D 日,B 學士,193,53,140,16,29,11,34,12,35,10,39,-,-,-,-,-,-,4,3,13 屏東縣,1 一般
0052,國立屏東大學,02311031,應用日語學系,D 日,B 學士,237,56,181,14,43,15,45,14,44,10,47,-,-,-,-,-,-,3,2,13 屏東縣,1 一般
0052,國立屏東大學,02322027,中國語文學系,D 日,M 碩士,19,9,10,1,7,5,3,2,-,1,-,-,-,-,-,-,-,-,-,13 屏東縣,1 一般
0052,國立屏東大學,02322027,中國語文學系,D 日,B 學士,175,64,111,13,23,15,26,15,23,11,35,-,-,-,-,-,-,10,4,13 屏東縣,1 一般
0052,國立屏東大學,02322027,中國語文學系,N 職,M 碩士,23,4,19,2,4,-,6,1,5,-,3,1,1,-,-,-,-,-,-,13 屏東縣,1 一般
0052,國立屏東大學,02323006,華語文教學碩士在職學位學程,N 職,M 碩士,19,4,15,-,2,1,4,2,3,-,3,1,3,-,-,-,-,-,-,13 屏東縣,1 一般
0052,國立屏東大學,03141036,社會發展學系,D 日,M 碩士,29,14,15,4,7,7,5,-,1,3,2,-,-,-,-,-,-,-,-,13 屏東縣,1 一般
0052,國立屏東大學,03141036,社會發展學系,D 日,B 學士,173,75,98,18,23,15,24,18,25,22,24,-,-,-,-,-,-,2,2,13 屏東縣,1 一般
0052,國立屏東大學,03141036,社會發展學系,N 職,M 碩士,26,5,21,3,10,2,10,-,1,-,-,-,-,-,-,-,-,-,-,13 屏東縣,1 一般
0052,國立屏東大學,03141036,社會發展學系社會科教學碩士班,N 職,M 碩士,2,1,1,-,-,-,-,-,-,-,-,1,1,-,-,-,-,-,-,13 屏東縣,1 一般
0052,國立屏東大學,04111038,會計學系,D 日,B 學士,435,110,325,27,83,29,78,27,81,25,76,-,-,-,-,-,-,2,7,13 屏東縣,1 一般
0052,國立屏東大學,04121045,財務金融學系,D 日,M 碩士,12,7,5,6,4,1,1,-,-,-,-,-,-,-,-,-,-,-,-,13 屏東縣,1 一般
0052,國立屏東大學,04121045,財務金融學系,D 日,B 學士,244,68,176,15,43,18,40,16,43,15,49,-,-,-,-,-,-,4,1,13 屏東縣,1 一般
0052,國立屏東大學,04121045,財務金融學系,P 進,B 學士,123,45,78,9,16,17,20,10,17,6,20,-,-,-,-,-,-,3,5,13 屏東縣,1 一般
0052,國立屏東大學,04131039,企業管理學系,D 日,M 碩士,13,6,7,3,2,1,4,1,1,1,-,-,-,-,-,-,-,-,-,13 屏東縣,1 一般
0052,國立屏東大學,04131039,企業管理學系,D 日,B 學士,235,74,161,17,44,17,36,17,45,22,34,-,-,-,-,-,-,1,2,13 屏東縣,1 一般
0052,國立屏東大學,04131039,企業管理學系現役軍人營區碩士在職專班,N 職,M 碩士,42,33,9,-,-,20,6,13,3,-,-,-,-,-,-,-,-,-,-,13 屏東縣,1 一般
0052,國立屏東大學,04131039,企業管理學系,P 進,B 學士,165,82,83,13,10,25,20,24,19,12,25,-,-,-,-,-,-,8,9,13 屏東縣,1 一般
0052,國立屏東大學,04131039,企業管理學系現役軍人營區在職專班,P 進,B 學士,82,48,34,12,9,15,7,10,11,11,7,-,-,-,-,-,-,-,-,13 屏東縣,1 一般
0052,國立屏東大學,04131042,商業自動化與管理學系,D 日,M 碩士,9,4,5,2,2,2,1,-,2,-,-,-,-,-,-,-,-,-,-,13 屏東縣,1 一般
0052,國立屏東大學,04131042,商業自動化與管理學系,D 日,B 學士,214,65,149,14,41,14,36,20,33,17,38,-,-,-,-,-,-,-,1,13 屏東縣,1 一般
0052,國立屏東大學,04132046,行銷與流通管理學系,D 日,M 碩士,23,8,15,1,4,2,5,3,3,2,3,-,-,-,-,-,-,-,-,13 屏東縣,1 一般
0052,國立屏東大學,04132046,行銷與流通管理產學攜手專班,D 日,B 學士,278,83,195,-,-,25,55,23,60,17,52,-,-,-,-,-,-,18,28,13 屏東縣,1 一般
0052,國立屏東大學,04132046,行銷與流通管理學系,D 日,B 學士,226,60,166,16,42,11,37,14,42,15,42,-,-,-,-,-,-,4,3,13 屏東縣,1 一般
0052,國立屏東大學,04132046,行銷與流通管理學系現役軍人營區碩士在職專班,N 職,M 碩士,25,16,9,16,9,-,-,-,-,-,-,-,-,-,-,-,-,-,-,13 屏東縣,1 一般
0052,國立屏東大學,04132046,行銷與流通管理學系數位行銷碩士在職專班,N 職,M 碩士,31,8,23,5,11,3,9,-,3,-,-,-,-,-,-,-,-,-,-,13 屏東縣,1 一般
0052,國立屏東大學,04132046,行銷與流通管理學系,P 進,B 學士,78,33,45,33,45,-,-,-,-,-,-,-,-,-,-,-,-,-,-,13 屏東縣,1 一般
0052,國立屏東大學,04141044,國際貿易學系,D 日,M 碩士,11,3,8,-,4,2,4,1,-,-,-,-,-,-,-,-,-,-,-,13 屏東縣,1 一般
0052,國立屏東大學,04141044,國際貿易學系,D 日,B 學士,237,39,198,12,44,8,48,9,53,10,52,-,-,-,-,-,-,-,1,13 屏東縣,1 一般
0052,國立屏東大學,04141044,國際貿易學系,N 職,M 碩士,23,10,13,5,7,3,5,2,1,-,-,-,-,-,-,-,-,-,-,13 屏東縣,1 一般
0052,國立屏東大學,04141044,國際貿易學系,P 進,B 學士,125,37,88,5,18,13,21,6,22,11,22,-,-,-,-,-,-,2,5,13 屏東縣,1 一般
0052,國立屏東大學,04199047,不動產經營學系,D 日,M 碩士,29,17,12,4,6,8,5,3,-,1,1,1,-,-,-,-,-,-,-,13 屏東縣,1 一般
0052,國立屏東大學,04199047,不動產經營學系,D 日,B 學士,190,62,128,17,37,13,29,13,35,19,27,-,-,-,-,-,-,-,-,13 屏東縣,1 一般
0052,國立屏東大學,04199047,不動產經營學系,N 職,M 碩士,23,16,7,10,5,6,2,-,-,-,-,-,-,-,-,-,-,-,-,13 屏東縣,1 一般
0052,國立屏東大學,05311050,應用化學系,D 日,M 碩士,11,7,4,3,2,2,2,1,-,1,-,-,-,-,-,-,-,-,-,13 屏東縣,1 一般
0052,國立屏東大學,05311050,應用化學系,D 日,B 學士,193,125,68,30,14,28,21,32,17,32,14,-,-,-,-,-,-,3,2,13 屏東縣,1 一般
0052,國立屏東大學,05311050,應用化學系現役軍人營區在職專班,N 職,M 碩士,32,30,2,15,-,15,2,-,-,-,-,-,-,-,-,-,-,-,-,13 屏東縣,1 一般
0052,國立屏東大學,05331053,應用物理系光電暨材料碩士班,D 日,M 碩士,29,23,6,9,4,10,1,4,1,-,-,-,-,-,-,-,-,-,-,13 屏東縣,1 一般
0052,國立屏東大學,05331053,應用物理系,D 日,B 學士,265,218,47,56,13,52,11,43,12,55,11,-,-,-,-,-,-,12,-,13 屏東縣,1 一般
0052,國立屏東大學,05411055,應用數學系,D 日,M 碩士,26,18,8,6,4,9,3,3,1,-,-,-,-,-,-,-,-,-,-,13 屏東縣,1 一般
0052,國立屏東大學,05411055,應用數學系,D 日,B 學士,158,113,45,32,9,20,14,30,11,27,11,-,-,-,-,-,-,4,-,13 屏東縣,1 一般
0052,國立屏東大學,06131057,資訊管理學系,D 日,M 碩士,20,14,6,5,2,8,3,1,-,-,1,-,-,-,-,-,-,-,-,13 屏東縣,1 一般
0052,國立屏東大學,06131057,資訊管理學系,D 日,B 學士,228,120,108,31,30,31,28,26,28,27,21,-,-,-,-,-,-,5,1,13 屏東縣,1 一般
0052,國立屏東大學,06131057,資訊管理學系,P 進,B 學士,142,91,51,13,9,25,16,30,10,16,12,-,-,-,-,-,-,7,4,13 屏東縣,1 一般
0052,國立屏東大學,06131061,資訊科學系,D 日,M 碩士,34,25,9,9,2,10,5,4,1,2,1,-,-,-,-,-,-,-,-,13 屏東縣,1 一般
0052,國立屏東大學,06131061,資訊科學系,D 日,B 學士,188,147,41,29,15,45,5,35,10,32,10,-,-,-,-,-,-,6,1,13 屏東縣,1 一般
0052,國立屏東大學,06131061,資訊科學系資訊系統與數位科技應用碩士在職專班,N 職,M 碩士,18,13,5,10,1,3,4,-,-,-,-,-,-,-,-,-,-,-,-,13 屏東縣,1 一般
0052,國立屏東大學,06199059,電腦與智慧型機器人學士學位學程,D 日,B 學士,115,101,14,27,3,23,6,26,2,25,3,-,-,-,-,-,-,-,-,13 屏東縣,1 一般
0052,國立屏東大學,06199062,電腦與通訊學系,D 日,B 學士,211,191,20,51,4,42,6,46,7,50,3,-,-,-,-,-,-,2,-,13 屏東縣,1 一般
0052,國立屏東大學,07141060,資訊工程學系,D 日,M 碩士,27,23,4,13,3,6,1,3,-,1,-,-,-,-,-,-,-,-,-,13 屏東縣,1 一般
0052,國立屏東大學,07141060,資訊工程學系,D 日,B 學士,211,198,13,53,1,46,2,42,6,52,4,-,-,-,-,-,-,5,-,13 屏東縣,1 一般
0052,國立屏東大學,07141C01,資通電信產業碩士專班,D 日,M 碩士,2,2,-,-,-,-,-,2,-,-,-,-,-,-,-,-,-,-,-,13 屏東縣,1 一般
0052,國立屏東大學,10151065,休閒事業經營學系,D 日,M 碩士,19,6,13,2,7,3,5,1,1,-,-,-,-,-,-,-,-,-,-,13 屏東縣,1 一般
0052,國立屏東大學,10151065,休閒事業經營學系,D 日,B 學士,213,53,160,10,41,12,37,15,38,12,42,-,-,-,-,-,-,4,2,13 屏東縣,1 一般
0052,國立屏東大學,10152014,體育學系,D 日,M 碩士,51,27,24,9,10,7,10,8,2,3,2,-,-,-,-,-,-,-,-,13 屏東縣,1 一般
0052,國立屏東大學,10152014,體育學系,D 日,B 學士,190,119,71,36,15,22,25,29,12,28,16,-,-,-,-,-,-,4,3,13 屏東縣,1 一般
0052,國立屏東大學,10152015,生態休閒教育教學碩士學位學程班,N 職,M 碩士,37,4,33,-,-,1,15,2,17,1,-,-,1,-,-,-,-,-,-,13 屏東縣,1 一般
0053,國立高雄科技大學,02121006,文化創意產業系,D 日,M 碩士,29,10,19,5,6,1,6,3,4,1,3,-,-,-,-,-,-,-,-,50 高雄市,2 技職
0053,國立高雄科技大學,02121006,文化創意產業系,D 日,B 四技,214,41,173,11,45,8,46,11,36,11,41,-,-,-,-,-,-,-,5,50 高雄市,2 技職
0053,國立高雄科技大學,02121006,文化創意產業系,N 職,M 碩士,38,17,21,4,9,7,8,3,3,2,1,-,-,1,-,-,-,-,-,50 高雄市,2 技職
0053,國立高雄科技大學,02123015,工業設計系,D 日,M 碩士,25,14,11,7,3,3,5,2,3,2,-,-,-,-,-,-,-,-,-,50 高雄市,2 技職
0053,國立高雄科技大學,02123015,工業設計系,D 日,B 四技,172,83,89,21,25,22,22,24,18,15,23,-,-,-,-,-,-,1,1,50 高雄市,2 技職
0053,國立高雄科技大學,02311002,應用英語系口筆譯碩士班,D 日,M 碩士,39,14,25,3,5,4,5,4,5,3,10,-,-,-,-,-,-,-,-,50 高雄市,2 技職
0053,國立高雄科技大學,02311002,應用英語系英語專業溝通與教學科技碩士班,D 日,M 碩士,14,6,8,-,-,1,1,1,4,4,3,-,-,-,-,-,-,-,-,50 高雄市,2 技職
0053,國立高雄科技大學,02311002,應用英語系應用語言學與英語教學碩士班,D 日,M 碩士,37,11,26,5,6,1,5,1,12,4,3,-,-,-,-,-,-,-,-,50 高雄市,2 技職
0053,國立高雄科技大學,02311002,應用英語系,D 日,B 四技,728,171,557,43,133,47,124,39,131,33,153,-,-,-,-,-,-,9,16,50 高雄市,2 技職
0053,國立高雄科技大學,02311002,應用英語系,D 日,C 二技,64,9,55,-,-,-,-,3,23,6,27,-,-,-,-,-,-,-,5,50 高雄市,2 技職
0053,國立高雄科技大學,02311003,應用德語系,D 日,M 碩士,18,4,14,-,2,2,2,2,4,-,6,-,-,-,-,-,-,-,-,50 高雄市,2 技職
0053,國立高雄科技大學,02311003,應用德語系,D 日,B 四技,260,45,215,8,51,11,43,9,55,11,56,-,-,-,-,-,-,6,10,50 高雄市,2 技職
0053,國立高雄科技大學,02311008,應用日語系,D 日,M 碩士,29,11,18,4,5,5,4,2,5,-,4,-,-,-,-,-,-,-,-,50 高雄市,2 技職
0053,國立高雄科技大學,02311008,應用日語系,D 日,B 四技,400,98,302,24,67,25,76,18,75,25,74,-,-,-,-,-,-,6,10,50 高雄市,2 技職
0053,國立高雄科技大學,02311008,應用日語系,D 日,C 二技,55,11,44,-,-,-,-,6,17,5,26,-,-,-,-,-,-,-,1,50 高雄市,2 技職
0053,國立高雄科技大學,02311008,應用日語系,N 職,M 碩士,25,13,12,4,3,1,5,1,1,5,2,1,1,1,-,-,-,-,-,50 高雄市,2 技職
0053,國立高雄科技大學,04111020,會計資訊系,D 日,M 碩士,50,23,27,5,10,12,8,6,5,-,4,-,-,-,-,-,-,-,-,50 高雄市,2 技職
0053,國立高雄科技大學,04111020,會計資訊系,D 日,B 四技,428,114,314,27,75,31,77,28,75,28,82,-,-,-,-,-,-,-,5,50 高雄市,2 技職
0053,國立高雄科技大學,04111020,會計資訊系,N 職,M 碩士,41,6,35,2,20,3,13,-,1,1,1,-,-,-,-,-,-,-,-,50 高雄市,2 技職
0053,國立高雄科技大學,04111020,會計資訊系,N 修,B 四技,144,40,104,9,33,10,25,8,25,12,20,-,-,-,-,-,-,1,1,50 高雄市,2 技職
0053,國立高雄科技大學,04121034,金融資訊系,D 日,M 碩士,38,15,23,8,12,6,11,1,-,-,-,-,-,-,-,-,-,-,-,50 高雄市,2 技職
0053,國立高雄科技大學,04121034,金融資訊系,D 日,B 四技,201,98,103,31,25,25,19,22,25,17,32,-,-,-,-,-,-,3,2,50 高雄市,2 技職
0053,國立高雄科技大學,04121034,金融資訊系,N 職,M 碩士,66,27,39,14,20,13,18,-,1,-,-,-,-,-,-,-,-,-,-,50 高雄市,2 技職
0053,國立高雄科技大學,04121034,金融資訊系,N 修,B 四技,154,70,84,31,21,17,23,14,25,8,15,-,-,-,-,-,-,-,-,50 高雄市,2 技職
0053,國立高雄科技大學,04121034,金融資訊系,N 修,C 二技,15,9,6,-,-,-,-,-,-,9,6,-,-,-,-,-,-,-,-,50 高雄市,2 技職
0053,國立高雄科技大學,04121040,財務管理系,D 日,M 碩士,41,18,23,4,12,10,10,3,1,1,-,-,-,-,-,-,-,-,-,50 高雄市,2 技職
0053,國立高雄科技大學,04121040,財務管理系_外國學生專班,D 日,M 碩士,23,7,16,-,-,-,-,7,16,-,-,-,-,-,-,-,-,-,-,50 高雄市,2 技職
0053,國立高雄科技大學,04121040,財務管理系,D 日,B 四技,232,73,159,14,43,20,36,20,37,16,39,-,-,-,-,-,-,3,4,50 高雄市,2 技職
0053,國立高雄科技大學,04121040,財務管理系,D 日,C 二技,3,1,2,-,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,50 高雄市,2 技職
0053,國立高雄科技大學,04121040,財務管理系,N 職,M 碩士,49,26,23,9,7,10,11,4,3,2,1,1,-,-,1,-,-,-,-,50 高雄市,2 技職
0053,國立高雄科技大學,04121052,財務金融學院博士班,D 日,D 博士,62,45,17,4,7,10,1,6,3,6,3,8,3,3,-,8,-,-,-,50 高雄市,2 技職
0053,國立高雄科技大學,04121104,金融系,D 日,M 碩士,40,16,24,5,11,6,9,5,3,-,1,-,-,-,-,-,-,-,-,50 高雄市,2 技職
0053,國立高雄科技大學,04121104,金融系,D 日,B 四技,421,128,293,36,68,34,68,30,80,25,77,-,-,-,-,-,-,3,-,50 高雄市,2 技職
0053,國立高雄科技大學,04121104,金融系,D 日,C 二技,9,8,1,-,-,-,-,5,1,3,-,-,-,-,-,-,-,-,-,50 高雄市,2 技職
0053,國立高雄科技大學,04121104,金融系,N 職,M 碩士,50,28,22,16,15,6,6,4,-,2,-,-,1,-,-,-,-,-,-,50 高雄市,2 技職
0053,國立高雄科技大學,04121104,金融系_大陸深圳境外碩士在職專班,N 職,M 碩士,44,23,21,23,21,-,-,-,-,-,-,-,-,-,-,-,-,-,-,50 高雄市,2 技職
0053,國立高雄科技大學,04121104,金融系_金融暨創新管理境外碩士在職專班,N 職,M 碩士,11,6,5,6,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,50 高雄市,2 技職
0053,國立高雄科技大學,04121109,資訊財務碩士學位學程,D 日,M 碩士,15,9,6,5,2,4,4,-,-,-,-,-,-,-,-,-,-,-,-,50 高雄市,2 技職
0053,國立高雄科技大學,04122043,財政稅務系,D 日,M 碩士,21,6,15,2,8,4,7,-,-,-,-,-,-,-,-,-,-,-,-,50 高雄市,2 技職
0053,國立高雄科技大學,04122043,財政稅務系,D 日,B 四技,250,64,186,15,49,22,40,16,49,10,48,-,-,-,-,-,-,1,-,50 高雄市,2 技職
0053,國立高雄科技大學,04122043,財政稅務系,N 職,M 碩士,82,26,56,12,27,13,28,1,1,-,-,-,-,-,-,-,-,-,-,50 高雄市,2 技職
0053,國立高雄科技大學,04122043,財政稅務系,N 修,B 四技,122,35,87,9,25,8,23,8,22,5,15,-,-,-,-,-,-,5,2,50 高雄市,2 技職
0053,國立高雄科技大學,04122043,財政稅務系,N 修,C 二技,39,8,31,-,-,-,-,4,17,4,12,-,-,-,-,-,-,-,2,50 高雄市,2 技職
0053,國立高雄科技大學,04123054,風險管理與保險系,D 日,M 碩士,25,14,11,3,6,8,5,1,-,2,-,-,-,-,-,-,-,-,-,50 高雄市,2 技職
0053,國立高雄科技大學,04123054,風險管理與保險系,D 日,B 四技,231,79,152,25,38,16,39,19,36,15,38,-,-,-,-,-,-,4,1,50 高雄市,2 技職
0053,國立高雄科技大學,04123054,風險管理與保險系,D 日,C 二技,1,-,1,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,50 高雄市,2 技職
0053,國立高雄科技大學,04123054,風險管理與保險系,N 職,M 碩士,32,18,14,10,6,5,7,-,-,3,1,-,-,-,-,-,-,-,-,50 高雄市,2 技職
0053,國立高雄科技大學,04131005,智慧商務系,N 職,M 碩士,55,38,17,16,7,17,6,1,3,1,-,1,1,2,-,-,-,-,-,50 高雄市,2 技職
0053,國立高雄科技大學,04131031,國際管理碩士學位學程,D 日,M 碩士,34,9,25,4,13,3,7,2,4,-,1,-,-,-,-,-,-,-,-,50 高雄市,2 技職
0053,國立高雄科技大學,04131036,創業管理碩士學位學程,D 日,M 碩士,18,13,5,6,2,7,2,-,1,-,-,-,-,-,-,-,-,-,-,50 高雄市,2 技職
0053,國立高雄科技大學,04131101,企業管理系,D 日,M 碩士,25,11,14,6,6,4,7,1,-,-,1,-,-,-,-,-,-,-,-,50 高雄市,2 技職
0053,國立高雄科技大學,04131101,企業管理系,D 日,B 四技,225,83,142,24,36,17,28,20,37,20,40,-,-,-,-,-,-,2,1,50 高雄市,2 技職
0053,國立高雄科技大學,04131101,企業管理系,N 職,M 碩士,54,30,24,13,13,16,11,-,-,1,-,-,-,-,-,-,-,-,-,50 高雄市,2 技職
0053,國立高雄科技大學,04131101,企業管理系,N 修,B 四技,192,70,122,25,25,20,32,12,36,9,23,-,-,-,-,-,-,4,6,50 高雄市,2 技職
0053,國立高雄科技大學,04131119,管理學院企業管理高階經營管理碩士在職專班,N 職,M 碩士,39,19,20,9,9,9,9,-,1,1,1,-,-,-,-,-,-,-,-,50 高雄市,2 技職
0053,國立高雄科技大學,04132004,供應鏈管理系,D 日,M 碩士,22,11,11,4,1,4,3,2,3,1,4,-,-,-,-,-,-,-,-,50 高雄市,2 技職
0053,國立高雄科技大學,04132004,供應鏈管理系,D 日,B 四技,234,65,169,17,40,10,39,18,38,17,46,-,-,-,-,-,-,3,6,50 高雄市,2 技職
0053,國立高雄科技大學,04132004,供應鏈管理系,N 職,M 碩士,9,6,3,4,1,2,2,-,-,-,-,-,-,-,-,-,-,-,-,50 高雄市,2 技職
0053,國立高雄科技大學,04132004,供應鏈管理系,N 修,B 四技,126,59,67,11,10,15,17,12,18,15,13,-,-,-,-,-,-,6,9,50 高雄市,2 技職
0053,國立高雄科技大學,04132059,行銷與流通管理系,D 日,M 碩士,66,27,39,11,23,11,12,5,3,-,1,-,-,-,-,-,-,-,-,50 高雄市,2 技職
0053,國立高雄科技大學,04132059,行銷與流通管理系連鎖加盟管理碩士班,D 日,M 碩士,16,9,7,6,3,2,3,1,1,-,-,-,-,-,-,-,-,-,-,50 高雄市,2 技職
0053,國立高雄科技大學,04132059,行銷與流通管理系,D 日,B 四技,476,134,342,29,81,35,85,35,88,32,86,-,-,-,-,-,-,3,2,50 高雄市,2 技職
0053,國立高雄科技大學,04132059,行銷與流通管理系,N 職,M 碩士,59,33,26,15,10,11,13,3,1,3,1,-,-,1,1,-,-,-,-,50 高雄市,2 技職
0053,國立高雄科技大學,04132107,運籌管理系,D 日,M 碩士,32,12,20,5,12,5,6,1,2,1,-,-,-,-,-,-,-,-,-,50 高雄市,2 技職
0053,國立高雄科技大學,04132107,運籌管理系商務經營管理碩士班,D 日,M 碩士,28,7,21,2,7,4,14,-,-,1,-,-,-,-,-,-,-,-,-,50 高雄市,2 技職
0053,國立高雄科技大學,04132107,運籌管理系,D 日,B 四技,405,117,288,28,71,30,70,22,85,33,58,-,-,-,-,-,-,4,4,50 高雄市,2 技職
0053,國立高雄科技大學,04132107,運籌管理系,N 職,M 碩士,37,18,19,6,11,6,3,1,-,4,1,1,4,-,-,-,-,-,-,50 高雄市,2 技職
0053,國立高雄科技大學,04132107,運籌管理系商務經營管理碩士在職專班,N 職,M 碩士,24,11,13,2,5,7,8,1,-,1,-,-,-,-,-,-,-,-,-,50 高雄市,2 技職
0053,國立高雄科技大學,04141023,國際企業系,D 日,D 博士,52,28,24,8,7,5,5,5,6,5,3,3,2,2,1,-,-,-,-,50 高雄市,2 技職
0053,國立高雄科技大學,04141023,國際企業系,D 日,M 碩士,30,12,18,5,6,5,8,1,3,1,1,-,-,-,-,-,-,-,-,50 高雄市,2 技職
0053,國立高雄科技大學,04141023,國際企業系,D 日,B 四技,213,46,167,13,38,15,37,10,44,7,46,-,-,-,-,-,-,1,2,50 高雄市,2 技職
0053,國立高雄科技大學,04141023,國際企業系,N 職,M 碩士,46,17,29,6,16,10,12,-,-,1,-,-,1,-,-,-,-,-,-,50 高雄市,2 技職
0053,國立高雄科技大學,04141023,國際企業系,N 修,B 四技,199,54,145,13,35,12,36,15,36,11,34,-,-,-,-,-,-,3,4,50 高雄市,2 技職
0053,國立高雄科技大學,04199048,人力資源發展系,D 日,M 碩士,29,9,20,4,9,3,8,-,1,2,2,-,-,-,-,-,-,-,-,50 高雄市,2 技職
0053,國立高雄科技大學,04199048,人力資源發展系,D 日,B 四技,235,49,186,16,52,12,45,7,49,14,39,-,-,-,-,-,-,-,1,50 高雄市,2 技職
0053,國立高雄科技大學,04199048,人力資源發展系,N 職,M 碩士,62,24,38,7,19,15,14,1,1,1,3,-,-,-,1,-,-,-,-,50 高雄市,2 技職
0053,國立高雄科技大學,04199063,管理學院高階主管經營管理碩士在職專班,N 職,M 碩士,39,31,8,14,6,10,2,7,-,-,-,-,-,-,-,-,-,-,-,50 高雄市,2 技職
