學校代碼,學校名稱,科系代碼,科系名稱,日間∕進修別,等級別,總計,男生計,女生計,一年級男生,一年級女生,二年級男生,二年級女生,三年級男生,三年級女生,四年級男生,四年級女生,五年級男生,五年級女生,六年級男生,六年級女生,七年級男生,七年級女生,延修生男生,延修生女生,縣市名稱,體系別
1015,世新大學,04131023,企業管理學系,D 日,M 碩士,17,14,3,7,2,5,1,1,-,1,-,-,-,-,-,-,-,-,-,30 臺北市,1 一般
1015,世新大學,04131023,企業管理學系,D 日,B 學士,212,97,115,24,28,20,27,26,27,24,30,-,-,-,-,-,-,3,3,30 臺北市,1 一般
1015,世新大學,04131023,企業管理學系,N 職,M 碩士,55,28,27,7,12,10,8,5,1,-,2,6,4,-,-,-,-,-,-,30 臺北市,1 一般
1015,世新大學,04131023,企業管理學系碩士在職專班(上海專班 ),N 職,M 碩士,33,22,11,6,2,8,5,5,3,2,1,-,-,1,-,-,-,-,-,30 臺北市,1 一般
1015,世新大學,04131023,企業管理學系,P 進,B 學士,96,57,39,19,3,11,10,13,10,12,11,-,-,-,-,-,-,2,5,30 臺北市,1 一般
1015,世新大學,04131043,創新管理產業碩士專班,D 日,M 碩士,11,2,9,-,-,2,9,-,-,-,-,-,-,-,-,-,-,-,-,30 臺北市,1 一般
1015,世新大學,04134009,行政管理學系,D 日,D 博士,23,16,7,3,2,2,2,2,2,3,-,-,-,3,-,3,1,-,-,30 臺北市,1 一般
1015,世新大學,04134009,行政管理學系,D 日,M 碩士,20,3,17,2,8,-,2,-,4,1,3,-,-,-,-,-,-,-,-,30 臺北市,1 一般
1015,世新大學,04134009,行政管理學系,D 日,B 學士,406,111,295,37,68,24,81,25,71,21,67,-,-,-,-,-,-,4,8,30 臺北市,1 一般
1015,世新大學,04134009,行政管理學系,N 職,M 碩士,40,14,26,3,3,5,6,-,6,1,7,4,1,-,3,1,-,-,-,30 臺北市,1 一般
1015,世新大學,04134011,非營利與社會企業碩士在職學位學程,N 職,M 碩士,16,9,7,1,1,4,2,-,3,2,1,1,-,1,-,-,-,-,-,30 臺北市,1 一般
1015,世新大學,04143019,公共關係暨廣告學系,D 日,M 碩士,47,14,33,8,11,1,13,3,7,2,2,-,-,-,-,-,-,-,-,30 臺北市,1 一般
1015,世新大學,04143019,公共關係暨廣告學系,D 日,B 學士,730,135,595,30,148,46,134,31,153,26,155,-,-,-,-,-,-,2,5,30 臺北市,1 一般
1015,世新大學,04143019,公共關係暨廣告學系,N 職,M 碩士,40,19,21,6,10,3,2,5,1,2,4,2,3,1,1,-,-,-,-,30 臺北市,1 一般
1015,世新大學,04143019,公共關係暨廣告學系上海境外碩士在職專班,N 職,M 碩士,29,12,17,5,8,5,8,2,-,-,1,-,-,-,-,-,-,-,-,30 臺北市,1 一般
1015,世新大學,04199025,傳播管理學系,D 日,M 碩士,24,6,18,3,10,3,7,-,1,-,-,-,-,-,-,-,-,-,-,30 臺北市,1 一般
1015,世新大學,04199025,傳播管理學系,D 日,B 學士,632,207,425,61,93,51,106,49,104,43,115,-,-,-,-,-,-,3,7,30 臺北市,1 一般
1015,世新大學,04199025,傳播管理學系,N 職,M 碩士,30,15,15,7,8,4,5,1,1,-,1,-,-,3,-,-,-,-,-,30 臺北市,1 一般
1015,世新大學,04199025,傳播管理學系碩士在職專班(上海專班),N 職,M 碩士,48,24,24,7,6,6,12,2,4,2,-,4,2,3,-,-,-,-,-,30 臺北市,1 一般
1015,世新大學,04211026,法律學系,D 日,B 學士,431,213,218,50,56,51,56,50,54,53,43,-,-,-,-,-,-,9,9,30 臺北市,1 一般
1015,世新大學,04212026,法律學系,D 日,M 碩士,45,28,17,9,5,5,4,6,5,8,3,-,-,-,-,-,-,-,-,30 臺北市,1 一般
1015,世新大學,04212026,法律學系,N 職,M 碩士,87,55,32,13,7,14,3,6,4,4,5,6,9,12,4,-,-,-,-,30 臺北市,1 一般
1015,世新大學,04212039,智慧財產暨傳播科技法律研究所,D 日,M 碩士,21,15,6,4,-,4,3,5,1,2,2,-,-,-,-,-,-,-,-,30 臺北市,1 一般
1015,世新大學,04212039,智慧財產暨傳播科技法律研究所,N 職,M 碩士,28,19,9,1,2,2,2,5,2,1,1,7,-,3,2,-,-,-,-,30 臺北市,1 一般
1015,世新大學,06111042,智能系統暨科技創新產業碩士專班,D 日,M 碩士,25,21,4,13,4,8,-,-,-,-,-,-,-,-,-,-,-,-,-,30 臺北市,1 一般
1015,世新大學,06131028,資訊管理學系,D 日,M 碩士,37,23,14,14,9,6,4,3,1,-,-,-,-,-,-,-,-,-,-,30 臺北市,1 一般
1015,世新大學,06131028,資訊管理學系,D 日,B 學士,708,432,276,103,85,103,64,108,66,104,58,-,-,-,-,-,-,14,3,30 臺北市,1 一般
1015,世新大學,06131028,資訊管理學系,N 職,M 碩士,43,30,13,9,7,12,5,4,1,2,-,1,-,2,-,-,-,-,-,30 臺北市,1 一般
1015,世新大學,10151029,觀光學系,D 日,M 碩士,22,7,15,4,7,1,6,1,1,1,1,-,-,-,-,-,-,-,-,30 臺北市,1 一般
1015,世新大學,10151029,觀光學系,D 日,B 學士,651,251,400,65,86,62,87,57,101,58,116,-,-,-,-,-,-,9,10,30 臺北市,1 一般
1015,世新大學,10151029,觀光學系,N 職,M 碩士,66,37,29,9,13,8,5,3,3,6,4,7,2,4,2,-,-,-,-,30 臺北市,1 一般
1016,銘傳大學,01111052,教育研究所,D 日,M 碩士,19,3,16,1,1,1,8,1,4,-,3,-,-,-,-,-,-,-,-,30 臺北市,1 一般
1016,銘傳大學,01111052,教育研究所,N 職,M 碩士,191,43,148,12,60,15,52,7,22,4,10,4,1,1,3,-,-,-,-,30 臺北市,1 一般
1016,銘傳大學,01131042,華語文教學碩士學位學程,D 日,M 碩士,12,3,9,1,3,1,5,1,-,-,1,-,-,-,-,-,-,-,-,30 臺北市,1 一般
1016,銘傳大學,01131042,華語文教學學系,D 日,B 學士,407,70,337,19,85,13,86,15,74,12,77,-,-,-,-,-,-,11,15,30 臺北市,1 一般
1016,銘傳大學,02112012,數位媒體設計學系,D 日,M 碩士,15,3,12,2,2,-,3,1,3,-,4,-,-,-,-,-,-,-,-,30 臺北市,1 一般
1016,銘傳大學,02112012,數位媒體設計學系,D 日,B 學士,627,188,439,30,111,45,92,48,99,50,121,-,-,-,-,-,-,15,16,30 臺北市,1 一般
1016,銘傳大學,02112072,商業設計學系設計創作與研究碩士班,D 日,M 碩士,14,3,11,3,2,-,5,-,3,-,1,-,-,-,-,-,-,-,-,30 臺北市,1 一般
1016,銘傳大學,02112072,商業設計學系,D 日,B 學士,497,77,420,20,95,22,102,14,101,17,109,-,-,-,-,-,-,4,13,30 臺北市,1 一般
1016,銘傳大學,02121090,動漫文創設計學士學位學程,D 日,B 學士,139,46,93,22,26,14,34,10,33,-,-,-,-,-,-,-,-,-,-,30 臺北市,1 一般
1016,銘傳大學,02123073,商品設計學系創新設計與管理碩士班,D 日,M 碩士,23,11,12,2,5,4,3,1,4,4,-,-,-,-,-,-,-,-,-,30 臺北市,1 一般
1016,銘傳大學,02123073,商品設計學系,D 日,B 學士,498,144,354,27,102,34,84,51,83,25,80,-,-,-,-,-,-,7,5,30 臺北市,1 一般
1016,銘傳大學,02123073,商品設計學系創新設計與管理碩士在職專班,N 職,M 碩士,14,7,7,-,1,1,2,1,-,1,2,3,2,1,-,-,-,-,-,30 臺北市,1 一般
1016,銘傳大學,02125095,時尚與創新管理學士學位學程,D 日,B 學士,30,2,28,2,28,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30 臺北市,1 一般
1016,銘傳大學,02311010,應用日語學系,D 日,M 碩士,25,10,15,6,5,2,4,1,4,1,2,-,-,-,-,-,-,-,-,30 臺北市,1 一般
1016,銘傳大學,02311010,應用日語學系,D 日,B 學士,516,155,361,31,98,36,86,41,84,38,80,-,-,-,-,-,-,9,13,30 臺北市,1 一般
1016,銘傳大學,02311031,應用英語學系,D 日,M 碩士,9,3,6,1,3,1,-,1,1,-,2,-,-,-,-,-,-,-,-,30 臺北市,1 一般
1016,銘傳大學,02311031,應用英語學系,D 日,B 學士,721,233,488,64,110,54,116,52,116,45,116,-,-,-,-,-,-,18,30,30 臺北市,1 一般
1016,銘傳大學,02311031,應用英語學系,N 職,M 碩士,21,7,14,2,3,-,2,-,1,4,6,-,1,1,1,-,-,-,-,30 臺北市,1 一般
1016,銘傳大學,02322002,應用中國文學系,D 日,D 博士,32,16,16,2,4,4,-,1,3,3,1,5,3,-,3,1,2,-,-,30 臺北市,1 一般
1016,銘傳大學,02322002,應用中國文學系,D 日,M 碩士,10,4,6,1,1,-,3,2,-,1,2,-,-,-,-,-,-,-,-,30 臺北市,1 一般
1016,銘傳大學,02322002,應用中國文學系,D 日,B 學士,442,130,312,44,65,26,83,24,76,26,75,-,-,-,-,-,-,10,13,30 臺北市,1 一般
1016,銘傳大學,02322002,應用中國文學系,N 職,M 碩士,17,3,14,1,4,-,3,-,-,1,6,-,-,1,1,-,-,-,-,30 臺北市,1 一般
1016,銘傳大學,03122004,國際事務碩士學位學程(外國學生專班),D 日,M 碩士,16,7,9,6,4,1,5,-,-,-,-,-,-,-,-,-,-,-,-,30 臺北市,1 一般
1016,銘傳大學,03122005,國際事務與外交學士學位學程,D 日,B 學士,157,57,100,24,29,23,29,7,34,1,8,-,-,-,-,-,-,2,-,30 臺北市,1 一般
1016,銘傳大學,03131054,諮商與工商心理學系,D 日,M 碩士,78,18,60,3,24,2,17,11,14,2,5,-,-,-,-,-,-,-,-,30 臺北市,1 一般
1016,銘傳大學,03131054,諮商與工商心理學系,D 日,B 學士,296,96,200,22,47,26,50,17,46,21,42,-,-,-,-,-,-,10,15,30 臺北市,1 一般
1016,銘傳大學,03141088,犯罪防治學系,D 日,M 碩士,15,6,9,4,3,1,3,1,3,-,-,-,-,-,-,-,-,-,-,30 臺北市,1 一般
1016,銘傳大學,03141088,犯罪防治學系,D 日,B 學士,429,137,292,23,77,34,73,32,75,42,62,-,-,-,-,-,-,6,5,30 臺北市,1 一般
1016,銘傳大學,03141088,犯罪防治學系兩岸與犯罪防治碩士在職專班,N 職,M 碩士,53,27,26,11,10,7,9,3,5,1,1,3,1,2,-,-,-,-,-,30 臺北市,1 一般
1016,銘傳大學,03211063,新聞與大眾傳播學士學位學程,D 日,B 學士,126,36,90,7,25,9,27,7,19,9,15,-,-,-,-,-,-,4,4,30 臺北市,1 一般
1016,銘傳大學,03212046,新聞學系,D 日,B 學士,245,73,172,22,37,16,38,16,43,16,50,-,-,-,-,-,-,3,4,30 臺北市,1 一般
1016,銘傳大學,03213047,廣播電視學系,D 日,B 學士,410,114,296,23,65,21,77,32,72,28,70,-,-,-,-,-,-,10,12,30 臺北市,1 一般
1016,銘傳大學,03213064,新媒體暨傳播管理碩士學位學程,D 日,M 碩士,5,3,2,-,-,-,-,1,-,2,2,-,-,-,-,-,-,-,-,30 臺北市,1 一般
1016,銘傳大學,03213064,新媒體暨傳播管理學系,D 日,M 碩士,25,7,18,2,8,2,10,-,-,3,-,-,-,-,-,-,-,-,-,30 臺北市,1 一般
1016,銘傳大學,03213064,新媒體暨傳播管理學系,D 日,B 學士,320,102,218,19,47,26,56,29,54,24,51,-,-,-,-,-,-,4,10,30 臺北市,1 一般
1016,銘傳大學,03213064,新媒體暨傳播管理學系,N 職,M 碩士,28,15,13,8,4,3,8,1,-,-,-,3,1,-,-,-,-,-,-,30 臺北市,1 一般
1016,銘傳大學,04111032,會計學系,D 日,M 碩士,15,12,3,4,2,5,1,1,-,2,-,-,-,-,-,-,-,-,-,30 臺北市,1 一般
1016,銘傳大學,04111032,會計學系,D 日,B 學士,768,203,565,50,135,57,142,50,136,33,128,-,-,-,-,-,-,13,24,30 臺北市,1 一般
1016,銘傳大學,04121020,財務金融學系,D 日,M 碩士,28,21,7,13,3,7,4,1,-,-,-,-,-,-,-,-,-,-,-,30 臺北市,1 一般
1016,銘傳大學,04121020,財務金融學系,D 日,B 學士,789,303,486,65,119,66,112,77,112,70,132,-,-,-,-,-,-,25,11,30 臺北市,1 一般
1016,銘傳大學,04121020,財務金融學系,N 職,M 碩士,43,16,27,5,9,9,15,1,1,1,2,-,-,-,-,-,-,-,-,30 臺北市,1 一般
1016,銘傳大學,04121059,經濟與金融學系,D 日,M 碩士,5,2,3,2,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30 臺北市,1 一般
1016,銘傳大學,04121059,經濟與金融學系,D 日,B 學士,467,212,255,42,69,64,51,41,67,48,57,-,-,-,-,-,-,17,11,30 臺北市,1 一般
1016,銘傳大學,04123056,風險管理與保險學系,D 日,M 碩士,22,8,14,4,9,1,5,-,-,3,-,-,-,-,-,-,-,-,-,30 臺北市,1 一般
1016,銘傳大學,04123056,風險管理與保險學系,D 日,B 學士,543,275,268,74,57,46,72,63,63,66,61,-,-,-,-,-,-,26,15,30 臺北市,1 一般
1016,銘傳大學,04123056,風險管理與保險學系,N 職,M 碩士,16,9,7,3,4,5,3,-,-,-,-,1,-,-,-,-,-,-,-,30 臺北市,1 一般
1016,銘傳大學,04131017,國際企業與貿易學士學位學程,D 日,B 學士,476,183,293,51,95,37,62,34,42,47,77,-,-,-,-,-,-,14,17,30 臺北市,1 一般
1016,銘傳大學,04131036,企業管理學系,D 日,D 博士,45,22,23,4,1,4,8,1,5,1,4,2,1,4,1,6,3,-,-,30 臺北市,1 一般
1016,銘傳大學,04131036,企業管理學系,D 日,M 碩士,46,19,27,9,17,9,7,-,1,1,2,-,-,-,-,-,-,-,-,30 臺北市,1 一般
1016,銘傳大學,04131036,企業管理學系,D 日,B 學士,872,350,522,77,128,79,112,85,115,72,131,-,-,-,-,-,-,37,36,30 臺北市,1 一般
1016,銘傳大學,04131036,企業管理學系,N 職,M 碩士,53,29,24,13,12,12,7,2,2,1,3,-,-,1,-,-,-,-,-,30 臺北市,1 一般
1016,銘傳大學,04131061,國際企業學系,D 日,M 碩士,56,23,33,12,16,8,14,2,2,1,1,-,-,-,-,-,-,-,-,30 臺北市,1 一般
1016,銘傳大學,04131061,國際企業學系,D 日,B 學士,815,236,579,47,149,58,137,63,144,52,135,-,-,-,-,-,-,16,14,30 臺北市,1 一般
1016,銘傳大學,04131061,國際企業學系,N 職,M 碩士,27,17,10,9,4,7,6,-,-,-,-,-,-,1,-,-,-,-,-,30 臺北市,1 一般
1016,銘傳大學,04133022,醫療資訊與管理學系健康產業管理碩士班,D 日,M 碩士,12,4,8,1,5,1,1,-,1,2,1,-,-,-,-,-,-,-,-,30 臺北市,1 一般
1016,銘傳大學,04133022,醫療資訊與管理學系,D 日,B 學士,388,98,290,25,69,27,70,19,66,22,78,-,-,-,-,-,-,5,7,30 臺北市,1 一般
1016,銘傳大學,04134006,公共事務學系,D 日,M 碩士,9,3,6,1,6,2,-,-,-,-,-,-,-,-,-,-,-,-,-,30 臺北市,1 一般
1016,銘傳大學,04134006,公共事務學系,D 日,B 學士,244,87,157,21,40,26,32,15,40,23,41,-,-,-,-,-,-,2,4,30 臺北市,1 一般
1016,銘傳大學,04134006,公共事務學系,N 職,M 碩士,41,25,16,14,8,6,5,1,1,1,-,1,1,2,1,-,-,-,-,30 臺北市,1 一般
1016,銘傳大學,04141097,國際商務管理泰國境外學士學位學程,D 日,B 學士,4,2,2,2,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30 臺北市,1 一般
1016,銘傳大學,04142054,諮商與工商心理學系,N 職,M 碩士,38,11,27,5,16,1,7,-,3,1,1,1,-,3,-,-,-,-,-,30 臺北市,1 一般
1016,銘傳大學,04142054,諮商與工商心理學系現役軍人營區碩士在職專班,N 職,M 碩士,18,16,2,-,-,11,1,5,1,-,-,-,-,-,-,-,-,-,-,30 臺北市,1 一般
1016,銘傳大學,04143015,廣告暨策略行銷學系,D 日,B 學士,328,89,239,14,50,26,39,18,61,19,74,-,-,-,-,-,-,12,15,30 臺北市,1 一般
1016,銘傳大學,04199027,時尚創意管理學士學位學程,D 日,B 學士,40,5,35,-,-,2,14,2,14,1,7,-,-,-,-,-,-,-,-,30 臺北市,1 一般
1016,銘傳大學,04199071,高階經理碩士在職學位學程,N 職,M 碩士,19,9,10,4,5,4,4,1,-,-,1,-,-,-,-,-,-,-,-,30 臺北市,1 一般
1016,銘傳大學,04199089,金融科技應用學士學位學程,D 日,B 學士,128,41,87,11,32,7,34,23,21,-,-,-,-,-,-,-,-,-,-,30 臺北市,1 一般
1016,銘傳大學,04199094,金融科技碩士學位學程,D 日,M 碩士,9,6,3,6,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30 臺北市,1 一般
1016,銘傳大學,04211039,法律學系,D 日,M 碩士,45,17,28,3,11,3,4,5,3,6,10,-,-,-,-,-,-,-,-,30 臺北市,1 一般
1016,銘傳大學,04211039,法律學系,D 日,B 學士,406,148,258,40,61,42,58,38,60,25,69,-,-,-,-,-,-,3,10,30 臺北市,1 一般
1016,銘傳大學,04211039,法律學系,N 職,M 碩士,78,45,33,12,6,8,3,13,13,6,6,4,4,2,1,-,-,-,-,30 臺北市,1 一般
1016,銘傳大學,04212024,財金法律學系,D 日,M 碩士,37,15,22,3,5,5,4,3,6,4,7,-,-,-,-,-,-,-,-,30 臺北市,1 一般
1016,銘傳大學,04212024,財金法律學系,D 日,B 學士,205,80,125,13,39,21,30,23,25,18,27,-,-,-,-,-,-,5,4,30 臺北市,1 一般
1016,銘傳大學,05121009,生物科技學系,D 日,M 碩士,19,9,10,3,4,1,5,3,-,2,1,-,-,-,-,-,-,-,-,30 臺北市,1 一般
1016,銘傳大學,05121009,生物科技學系,D 日,B 學士,395,173,222,28,76,51,43,40,46,43,51,-,-,-,-,-,-,11,6,30 臺北市,1 一般
1016,銘傳大學,05421079,應用統計與資料科學學系,D 日,M 碩士,14,8,6,4,4,3,2,-,-,1,-,-,-,-,-,-,-,-,-,30 臺北市,1 一般
1016,銘傳大學,05421079,應用統計與資料科學學系,D 日,B 學士,367,192,175,48,47,53,35,41,44,42,46,-,-,-,-,-,-,8,3,30 臺北市,1 一般
1016,銘傳大學,06131045,資訊管理學系,D 日,M 碩士,18,11,7,6,2,3,5,-,-,2,-,-,-,-,-,-,-,-,-,30 臺北市,1 一般
1016,銘傳大學,06131045,資訊管理學系,D 日,B 學士,627,360,267,100,61,75,72,87,58,72,65,-,-,-,-,-,-,26,11,30 臺北市,1 一般
1016,銘傳大學,06131045,資訊管理學系,N 職,M 碩士,27,22,5,4,3,7,-,1,1,2,-,6,1,2,-,-,-,-,-,30 臺北市,1 一般
1016,銘傳大學,06132078,資訊傳播工程學系,D 日,M 碩士,13,6,7,3,4,-,1,3,2,-,-,-,-,-,-,-,-,-,-,30 臺北市,1 一般
1016,銘傳大學,06132078,資訊傳播工程學系,D 日,B 學士,402,238,164,56,48,55,41,57,33,54,36,-,-,-,-,-,-,16,6,30 臺北市,1 一般
1016,銘傳大學,06134050,電腦與通訊工程學系,D 日,M 碩士,16,11,5,7,3,4,2,-,-,-,-,-,-,-,-,-,-,-,-,30 臺北市,1 一般
1016,銘傳大學,06134050,電腦與通訊工程學系,D 日,B 學士,393,326,67,73,24,73,22,78,4,82,14,-,-,-,-,-,-,20,3,30 臺北市,1 一般
1016,銘傳大學,06134068,資訊科技應用學士學位學程,D 日,B 學士,50,32,18,-,-,10,9,13,7,9,2,-,-,-,-,-,-,-,-,30 臺北市,1 一般
1016,銘傳大學,06134096,資訊科技應用與管理學士學位學程,D 日,B 學士,31,15,16,15,16,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30 臺北市,1 一般
1016,銘傳大學,07141025,電子工程學系,D 日,M 碩士,5,5,-,2,-,2,-,1,-,-,-,-,-,-,-,-,-,-,-,30 臺北市,1 一般
1016,銘傳大學,07141025,電子工程學系,D 日,B 學士,351,275,76,64,30,65,19,61,14,65,12,-,-,-,-,-,-,20,1,30 臺北市,1 一般
1016,銘傳大學,07141029,資訊工程學系,D 日,M 碩士,22,18,4,7,2,7,1,4,-,-,1,-,-,-,-,-,-,-,-,30 臺北市,1 一般
1016,銘傳大學,07141029,資訊工程學系,D 日,B 學士,421,332,89,88,23,71,28,76,25,76,12,-,-,-,-,-,-,21,1,30 臺北市,1 一般
1016,銘傳大學,07193043,生物醫學工程學系,D 日,B 學士,188,81,107,21,29,19,33,24,16,14,28,-,-,-,-,-,-,3,1,30 臺北市,1 一般
1016,銘傳大學,07311026,建築學系,D 日,M 碩士,19,11,8,3,2,1,4,4,2,3,-,-,-,-,-,-,-,-,-,30 臺北市,1 一般
1016,銘傳大學,07311026,建築學系,D 日,B 學士,277,147,130,34,22,29,26,28,15,27,25,19,36,-,-,-,-,10,6,30 臺北市,1 一般
1016,銘傳大學,07313048,都市規劃與防災學系,D 日,M 碩士,14,6,8,3,5,3,1,-,2,-,-,-,-,-,-,-,-,-,-,30 臺北市,1 一般
1016,銘傳大學,07313048,都市規劃與防災學系,D 日,B 學士,203,110,93,31,27,28,21,29,18,15,26,-,-,-,-,-,-,7,1,30 臺北市,1 一般
1016,銘傳大學,07313048,都市規劃與防災學系,N 職,M 碩士,21,17,4,1,2,5,1,4,1,3,-,1,-,3,-,-,-,-,-,30 臺北市,1 一般
1016,銘傳大學,10131044,餐旅管理學系,D 日,B 學士,399,129,270,31,56,28,52,34,73,28,82,-,-,-,-,-,-,8,7,30 臺北市,1 一般
1016,銘傳大學,10151008,旅遊與觀光學士學位學程,D 日,B 學士,60,22,38,3,3,5,13,8,12,4,8,-,-,-,-,-,-,2,2,30 臺北市,1 一般
1016,銘傳大學,10151033,觀光事業學系,D 日,M 碩士,23,8,15,4,7,3,5,1,1,-,2,-,-,-,-,-,-,-,-,30 臺北市,1 一般
1016,銘傳大學,10151033,觀光事業學系,D 日,B 學士,293,77,216,21,55,15,49,22,54,16,54,-,-,-,-,-,-,3,4,30 臺北市,1 一般
1016,銘傳大學,10151033,觀光事業學系,N 職,M 碩士,62,34,28,13,8,8,12,4,1,7,5,1,2,1,-,-,-,-,-,30 臺北市,1 一般
1016,銘傳大學,10151033,觀光事業學系現役軍人營區碩士在職專班,N 職,M 碩士,5,3,2,-,-,-,-,3,2,-,-,-,-,-,-,-,-,-,-,30 臺北市,1 一般
1016,銘傳大學,10152076,休閒遊憩管理學系,D 日,B 學士,262,117,145,34,28,24,35,25,35,24,38,-,-,-,-,-,-,10,9,30 臺北市,1 一般
1017,實踐大學,02112012,媒體傳達設計學系,D 日,M 碩士,50,14,36,5,8,5,7,2,14,2,7,-,-,-,-,-,-,-,-,30 臺北市,1 一般
1017,實踐大學,02112012,媒體傳達設計學系,D 日,B 學士,398,135,263,28,60,27,64,32,64,25,50,-,-,-,-,-,-,23,25,30 臺北市,1 一般
1017,實踐大學,02112013,電腦動畫學士學位學程,D 日,B 學士,165,57,108,15,29,11,22,10,31,18,25,-,-,-,-,-,-,3,1,30 臺北市,1 一般
1017,實踐大學,02112039,資訊模擬與設計學系,D 日,B 學士,345,169,176,43,57,42,36,35,42,38,34,-,-,-,-,-,-,11,7,30 臺北市,1 一般
1017,實踐大學,02122009,時尚設計學系,D 日,B 學士,568,84,484,18,129,18,126,15,112,25,110,-,-,-,-,-,-,8,7,30 臺北市,1 一般
1017,實踐大學,02123014,工業產品設計學系,D 日,M 碩士,77,48,29,9,7,9,7,15,9,15,6,-,-,-,-,-,-,-,-,30 臺北市,1 一般
1017,實踐大學,02123014,工業產品設計學系,D 日,B 學士,281,108,173,26,37,14,48,30,35,19,34,-,-,-,-,-,-,19,19,30 臺北市,1 一般
1017,實踐大學,02123014,工業產品設計學系,N 職,M 碩士,11,5,6,1,3,1,-,2,2,1,1,-,-,-,-,-,-,-,-,30 臺北市,1 一般
1017,實踐大學,02125051,服裝設計學系,D 日,M 碩士,49,19,30,5,11,5,7,5,7,4,5,-,-,-,-,-,-,-,-,30 臺北市,1 一般
1017,實踐大學,02125051,服裝設計學系,D 日,B 學士,531,95,436,27,97,25,98,22,101,13,112,-,-,-,-,-,-,8,28,30 臺北市,1 一般
1017,實踐大學,02125051,服裝設計學系,N 職,M 碩士,32,6,26,3,8,1,5,2,9,-,4,-,-,-,-,-,-,-,-,30 臺北市,1 一般
1017,實踐大學,02125051,服裝設計學系三年班,N 職,M 碩士,1,-,1,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,30 臺北市,1 一般
1017,實踐大學,02125051,服裝設計學系,P 進,B 學士,429,94,335,23,76,14,88,24,71,20,68,-,-,-,-,-,-,13,32,30 臺北市,1 一般
1017,實踐大學,02125053,服飾設計與經營學系,D 日,B 學士,537,66,471,18,130,18,120,10,108,18,98,-,-,-,-,-,-,2,15,30 臺北市,1 一般
1017,實踐大學,02125053,服飾設計與經營學系,P 進,B 學士,79,16,63,9,13,3,17,2,16,1,10,-,-,-,-,-,-,1,7,30 臺北市,1 一般
1017,實踐大學,02151001,音樂學系,D 日,M 碩士,31,11,20,3,7,4,6,3,5,1,2,-,-,-,-,-,-,-,-,30 臺北市,1 一般
1017,實踐大學,02151001,音樂學系,D 日,B 學士,191,81,110,15,28,20,23,21,29,16,23,-,-,-,-,-,-,9,7,30 臺北市,1 一般
1017,實踐大學,02311004,應用外語學系英語溝通碩士班,D 日,M 碩士,4,-,4,-,-,-,-,-,-,-,4,-,-,-,-,-,-,-,-,30 臺北市,1 一般
1017,實踐大學,02311004,應用外語學系,D 日,B 學士,418,108,310,32,68,23,70,25,80,19,75,-,-,-,-,-,-,9,17,30 臺北市,1 一般
1017,實踐大學,02311004,應用外語學系,P 進,B 學士,199,71,128,18,23,22,27,21,35,8,31,-,-,-,-,-,-,2,12,30 臺北市,1 一般
1017,實踐大學,02311005,應用英語學系,D 日,B 學士,173,47,126,15,40,9,25,12,21,9,24,-,-,-,-,-,-,2,16,30 臺北市,1 一般
1017,實踐大學,02311006,應用日文學系,D 日,B 學士,413,168,245,53,41,42,60,36,61,26,63,-,-,-,-,-,-,11,20,30 臺北市,1 一般
1017,實踐大學,02322002,應用中文學系,D 日,B 學士,141,39,102,14,33,8,35,8,23,6,9,-,-,-,-,-,-,3,2,30 臺北市,1 一般
1017,實踐大學,04111019,會計學系,D 日,B 學士,407,111,296,35,62,28,82,20,80,27,63,-,-,-,-,-,-,1,9,30 臺北市,1 一般
1017,實踐大學,04111019,會計學系,P 進,B 學士,19,9,10,-,-,-,-,5,5,1,3,-,-,-,-,-,-,3,2,30 臺北市,1 一般
1017,實踐大學,04111020,會計暨稅務學系,D 日,B 學士,182,54,128,11,44,12,27,15,19,9,26,-,-,-,-,-,-,7,12,30 臺北市,1 一般
1017,實踐大學,04121029,財務金融學系,D 日,M 碩士,16,8,8,4,5,3,3,1,-,-,-,-,-,-,-,-,-,-,-,30 臺北市,1 一般
1017,實踐大學,04121029,財務金融學系,D 日,B 學士,435,167,268,31,72,46,62,40,65,40,58,-,-,-,-,-,-,10,11,30 臺北市,1 一般
1017,實踐大學,04121029,財務金融學系,P 進,B 學士,121,74,47,13,7,16,14,19,12,15,10,-,-,-,-,-,-,11,4,30 臺北市,1 一般
1017,實踐大學,04121032,金融管理學系,D 日,B 學士,209,101,108,18,35,22,37,25,21,29,9,-,-,-,-,-,-,7,6,30 臺北市,1 一般
1017,實踐大學,04123033,風險管理與保險學系,D 日,B 學士,420,155,265,40,64,44,56,25,69,32,59,-,-,-,-,-,-,14,17,30 臺北市,1 一般
1017,實踐大學,04123033,風險管理與保險學系,P 進,B 學士,17,5,12,-,-,-,-,2,2,1,4,-,-,-,-,-,-,2,6,30 臺北市,1 一般
1017,實踐大學,04131021,企業管理學系,D 日,M 碩士,16,11,5,4,1,6,3,-,-,1,1,-,-,-,-,-,-,-,-,30 臺北市,1 一般
